cell_id,family,task,model,seed,method,policy,alpha,n_calibration,n_test,fraction,index,empirical_risk,corrected_risk,risk,mean_atom_fraction,precision,iou,tie_inflation,median_atom_fraction
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,index_tiebreak_v1,0.1,2764,2822,0.26,26,0.09287408402820849,0.09320215850053101,0.08428841416084505,0.278386701173016,0.18301333504125597,0.17944545733269807,0.0,0.2777777777777778
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,index_tiebreak_v1,0.2,2764,2822,0.2,20,0.19909163737854038,0.1993812968225263,0.19294109209949042,0.21414079618666132,0.19311042538706685,0.18671951532854494,0.0,0.21212121212121213
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,include_all_exact_ties_v2,0.05,2764,2822,0.31,31,0.044375100498472424,0.04472071529033555,0.04088496844520941,0.3306093905627988,0.16867446893596177,0.16701310449475806,0.003436635032720625,0.32653061224489793
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,include_all_exact_ties_v2,0.1,2764,2822,0.26,26,0.08626013598879011,0.08659060248572,0.07689286557996697,0.28195426286255976,0.18389256863649328,0.18111696897039062,0.0035675616895434435,0.28
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,include_all_exact_ties_v2,0.2,2764,2822,0.19,19,0.19858297153883264,0.19887281494876424,0.18827537038911946,0.21288603041850854,0.1985368612786033,0.19427528794367765,0.005652663073774622,0.20833333333333334
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,index_tiebreak_v1,0.05,1000,999,0.54,54,0.047969444444444446,0.04892052392052394,0.05528544417433308,0.5583571405878894,0.6159183520294617,0.5846118590614636,0.0,0.56
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,index_tiebreak_v1,0.1,1000,999,0.45,45,0.09767500000000001,0.09857642357642357,0.10725348364237246,0.4706352784102114,0.6781817892929005,0.613161406844758,0.0,0.47619047619047616
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,index_tiebreak_v1,0.2,1000,999,0.34,34,0.19601111111111108,0.19681429681429663,0.20802925941814815,0.36542967246860675,0.7527916805694586,0.6199709927178099,0.0,0.36363636363636365
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.05,1000,999,0.53,53,0.04831805555555556,0.04926878676878677,0.05577899327899329,0.5585861757531356,0.6156592878815087,0.5844329764479405,0.0018255034283810403,0.56
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.1,1000,999,0.45,45,0.09554027777777778,0.09644383394383396,0.10587710726599607,0.4728666583547202,0.6766849683516355,0.612873304105675,0.002231379944508674,0.47619047619047616
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.2,1000,999,0.34,34,0.19248194444444444,0.19328865578865553,0.20504711060266606,0.36786410544206827,0.7516198738420964,0.6211760473542374,0.0024344329734617043,0.36363636363636365
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,index_tiebreak_v1,0.05,1000,999,0.55,55,0.04584861111111111,0.04680180930180931,0.04818211068211066,0.5716810705784842,0.608991828436273,0.582292190612624,0.0,0.5652173913043478
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,index_tiebreak_v1,0.1,1000,999,0.46,46,0.09004999999999999,0.09095904095904096,0.09465854743632529,0.4881133625549646,0.669226297004075,0.6137120917134685,0.0,0.48
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,index_tiebreak_v1,0.2,1000,999,0.35000000000000003,35,0.19274166666666667,0.19354811854811843,0.20011042788820543,0.37602505045528833,0.7493656354767456,0.6228384423903857,0.0,0.375
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,include_all_exact_ties_v2,0.05,1000,999,0.55,55,0.0443111111111111,0.04526584526584528,0.04703036369703035,0.5747920529503959,0.6071931099708876,0.5812967675110775,0.0031109823719117622,0.5714285714285714
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,include_all_exact_ties_v2,0.1,1000,999,0.45,45,0.09834999999999999,0.09925074925074928,0.10369337591559817,0.4744959886169606,0.6800471856027417,0.618197266726679,0.003860710206749003,0.47619047619047616
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,include_all_exact_ties_v2,0.2,1000,999,0.34,34,0.19616666666666666,0.19696969696969668,0.2067553664775885,0.37111309083845634,0.7534236617569947,0.6235937093006234,0.005683418369849925,0.36363636363636365
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,index_tiebreak_v1,0.05,1000,999,0.54,54,0.048336111111111114,0.04928682428682433,0.052114217391995156,0.5583571405878894,0.6185005490561031,0.5885990012151003,0.0,0.56
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,index_tiebreak_v1,0.1,1000,999,0.45,45,0.09194027777777777,0.09284743034743033,0.10389178861401083,0.4706352784102114,0.68166987333654,0.6173425984399503,0.0,0.47619047619047616
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,index_tiebreak_v1,0.2,1000,999,0.33,33,0.19915277777777776,0.19995282495282485,0.2169701447479223,0.34978863460534515,0.7745177717399947,0.6303344194211066,0.0,0.35
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.05,1000,999,0.53,53,0.04859444444444445,0.04954489954489959,0.052468738579849676,0.5580097847101795,0.6190027162249371,0.5891507308517971,0.001249112385425034,0.56
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.1,1000,999,0.44,44,0.09890833333333333,0.09980852480852492,0.11119691119691132,0.46203079903932803,0.687365504032171,0.6178901536959677,0.0021040068931590153,0.4583333333333333
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.2,1000,999,0.33,33,0.1966777777777778,0.19748029748029736,0.215301809746254,0.3516669794623322,0.7729296757074544,0.63048103623439,0.0018783448569871148,0.35
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,index_tiebreak_v1,0.05,1000,999,0.56,56,0.046359722222222226,0.04731240981240982,0.04934100767434099,0.5865437109966837,0.5948712865379513,0.5708524626481268,0.0,0.5833333333333334
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,index_tiebreak_v1,0.1,1000,999,0.46,46,0.09004583333333334,0.09095487845487851,0.10119703036369697,0.4881133625549646,0.6654368654368654,0.6083670891462436,0.0,0.48
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,index_tiebreak_v1,0.2,1000,999,0.34,34,0.19203472222222223,0.19284188034188,0.21361281916837457,0.36542967246860675,0.7578503106280886,0.6212468550230845,0.0,0.36363636363636365
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,include_all_exact_ties_v2,0.05,1000,999,0.56,56,0.04519027777777778,0.04614413364413366,0.048414485914485904,0.5899722080824319,0.5924366362274843,0.5692188409594656,0.0034284970857486963,0.5909090909090909
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,include_all_exact_ties_v2,0.1,1000,999,0.45,45,0.09688611111111109,0.0977883227883228,0.10973533056866383,0.4761839287821148,0.6745713690158135,0.611548160167872,0.005548650371903093,0.47619047619047616
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,include_all_exact_ties_v2,0.2,1000,999,0.34,34,0.18551666666666666,0.1863303363303361,0.20722468500246272,0.3719537377450833,0.7531047281047284,0.6216302623509364,0.006524065276477,0.36363636363636365
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,index_tiebreak_v1,0.05,1000,999,0.53,53,0.041076388888888885,0.042034354534354536,0.046043464099019694,0.5567606723247545,0.6255483727705933,0.5981134359402327,0.0,0.56
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,index_tiebreak_v1,0.1,1000,999,0.43,43,0.09455555555555555,0.09546009546009555,0.1044818628151962,0.4519840668121395,0.7060484727151406,0.6354303663342202,0.0,0.45
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,index_tiebreak_v1,0.2,1000,999,0.32,32,0.1931875,0.19399350649350636,0.2068906207795092,0.3418607066774147,0.7988702988702997,0.6521868467688898,0.0,0.3333333333333333
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.05,1000,999,0.51,51,0.04841527777777777,0.04936591186591187,0.05369357452690789,0.5361510282684449,0.6421950421950406,0.6096957045701448,0.001658162661625069,0.5384615384615384
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.1,1000,999,0.42,42,0.09807638888888888,0.09897741147741154,0.10661316077982746,0.44700312096054473,0.7116982339204571,0.6397017650500629,0.002169061298411742,0.4444444444444444
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.2,1000,999,0.32,32,0.1910416666666667,0.1918498168498167,0.20373190650968392,0.3440899898487268,0.7979121979121986,0.6541060681325555,0.0022292831713121575,0.3333333333333333
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,index_tiebreak_v1,0.05,1000,999,0.51,51,0.04099166666666667,0.04194971694971694,0.045798973576751355,0.5344928656068199,0.6515429682096332,0.621595882053397,0.0,0.5294117647058824
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,index_tiebreak_v1,0.1,1000,999,0.41000000000000003,41,0.09894305555555556,0.09984321234321232,0.10902191874414101,0.43564840341765504,0.7308726475393158,0.6536376755847033,0.0,0.4375
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,index_tiebreak_v1,0.2,1000,999,0.32,32,0.19130694444444446,0.19211482961482967,0.2033467991801326,0.3418607066774147,0.8112183612183611,0.6618701668409259,0.0,0.3333333333333333
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,include_all_exact_ties_v2,0.05,1000,999,0.51,51,0.040016666666666666,0.04097569097569097,0.0448001573001573,0.538140398162909,0.6487135320468639,0.6196430296103485,0.003647532556089114,0.5416666666666666
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,include_all_exact_ties_v2,0.1,1000,999,0.41000000000000003,41,0.09551666666666667,0.09642024642024642,0.10476706865595758,0.4407635394538063,0.7276804165693066,0.6541625163873214,0.005115136036151279,0.44
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,include_all_exact_ties_v2,0.2,1000,999,0.31,31,0.19439444444444445,0.19519924519924522,0.20821059154392477,0.33751570489534144,0.8179395484951044,0.6653437425367238,0.005801508364437429,0.3333333333333333
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,index_tiebreak_v1,0.05,1000,999,0.46,46,0.045734722222222225,0.046688034188034216,0.04893544337988783,0.4881133625549646,0.7064147480814134,0.6666733157015229,0.0,0.48
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,index_tiebreak_v1,0.1,1000,999,0.38,38,0.09522361111111109,0.09612748362748373,0.1026818485151819,0.40338806154378865,0.786360964138743,0.6968799356871269,0.0,0.4
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,index_tiebreak_v1,0.2,1000,999,0.26,26,0.1988694444444444,0.19966977466977434,0.21504897754897728,0.2807210548074433,0.9454168454168477,0.7460025081757121,0.0,0.28
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,include_all_exact_ties_v2,0.05,1000,999,0.46,46,0.044651388888888886,0.04560578310578312,0.047390247390247386,0.4899206313778705,0.7053220803220791,0.6670631188691039,0.0018072688229057415,0.48
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,include_all_exact_ties_v2,0.1,1000,999,0.37,37,0.09883194444444444,0.09973221223221229,0.10740264073597407,0.39602914039364295,0.7951630562741668,0.7014006745215893,0.0017335046089476927,0.4
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,include_all_exact_ties_v2,0.2,1000,999,0.26,26,0.19427222222222218,0.19507714507714477,0.2114461683906126,0.2822711270526518,0.9455121788455144,0.7494035282433988,0.0015500722452084232,0.28
google__benzene__gin__seed123,google,benzene,gin,123,saliency,index_tiebreak_v1,0.05,1000,999,0.51,51,0.049,0.049950049950049924,0.05603837964949076,0.5344928656068199,0.642057342057341,0.6078130534700875,0.0,0.5294117647058824
google__benzene__gin__seed123,google,benzene,gin,123,saliency,index_tiebreak_v1,0.1,1000,999,0.44,44,0.0949625,0.0958666333666334,0.10091877591877595,0.4599267921461687,0.6988109321442654,0.6316989645679012,0.0,0.4583333333333333
google__benzene__gin__seed123,google,benzene,gin,123,saliency,index_tiebreak_v1,0.2,1000,999,0.33,33,0.19270555555555555,0.1935120435120434,0.20150050844495276,0.34978863460534515,0.7913163163163162,0.6514807497693628,0.0,0.35
google__benzene__gin__seed123,google,benzene,gin,123,saliency,include_all_exact_ties_v2,0.05,1000,999,0.51,51,0.04454583333333333,0.045500333000332974,0.05133724994836106,0.5384220292217485,0.6412185773296872,0.609921431967355,0.003929163614929607,0.5416666666666666
google__benzene__gin__seed123,google,benzene,gin,123,saliency,include_all_exact_ties_v2,0.1,1000,999,0.43,43,0.0951138888888889,0.09601787101787104,0.10226039531595094,0.45599549934673955,0.7033385811163594,0.6357761786167366,0.0040114325346,0.45454545454545453
google__benzene__gin__seed123,google,benzene,gin,123,saliency,include_all_exact_ties_v2,0.2,1000,999,0.32,32,0.19615694444444443,0.19695998445998436,0.2016673419451195,0.34619349644939945,0.7987241209463434,0.6579719677801886,0.0043327897719845215,0.34782608695652173
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,index_tiebreak_v1,0.05,1000,999,0.5700000000000001,57,0.04886527777777778,0.049815462315462335,0.05620978120978121,0.594486436330712,0.5780064668953566,0.5507560799184469,0.0,0.6
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,index_tiebreak_v1,0.1,1000,999,0.46,46,0.09721944444444443,0.09812132312132318,0.10547213880547214,0.4881133625549646,0.6550172105727662,0.5962660861826673,0.0,0.48
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,index_tiebreak_v1,0.2,1000,999,0.34,34,0.18766944444444442,0.1884809634809633,0.19461326405770857,0.36542967246860675,0.7629343629343633,0.6373431819424248,0.0,0.36363636363636365
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.05,1000,999,0.5700000000000001,57,0.04838611111111111,0.04933677433677436,0.055721197387864047,0.5958870057262259,0.5771326618548849,0.5502821152330958,0.0014005693955141318,0.6
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.1,1000,999,0.46,46,0.09646944444444444,0.09737207237207243,0.1041652763874986,0.4896496224948904,0.654340443229332,0.5963776333530377,0.0015362599399257545,0.48
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.2,1000,999,0.34,34,0.18623611111111107,0.18704906204906188,0.19370759648537433,0.36644440291125485,0.7621883788550458,0.637496587651386,0.0010147304426480629,0.36363636363636365
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,index_tiebreak_v1,0.05,1000,999,0.71,71,0.04849166666666667,0.049442224442224465,0.05093486343486345,0.7345822575546977,0.4761722461068852,0.46102491980750426,0.0,0.7368421052631579
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,index_tiebreak_v1,0.1,1000,999,0.61,61,0.09044999999999999,0.09135864135864143,0.09378684239795346,0.6361218790829436,0.5208344958344953,0.48986432490268716,0.0,0.6363636363636364
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,index_tiebreak_v1,0.2,1000,999,0.46,46,0.19736111111111113,0.19816294816294805,0.20118630535297177,0.4881133625549646,0.586204855649301,0.5074037433815572,0.0,0.48
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,include_all_exact_ties_v2,0.05,1000,999,0.71,71,0.04715833333333333,0.04811022311022314,0.04849988877766655,0.7388741769366166,0.47496749534933114,0.46068753994936523,0.004291919381919531,0.7391304347826086
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,include_all_exact_ties_v2,0.1,1000,999,0.6,60,0.09701111111111112,0.09791319791319797,0.10099901488790372,0.6209491789144735,0.5285196053169903,0.4950248396220258,0.004485073547269747,0.6190476190476191
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,include_all_exact_ties_v2,0.2,1000,999,0.46,46,0.1904861111111111,0.19129481629481623,0.19414950664950642,0.49307061723971385,0.5859722248611152,0.5101911415851923,0.004957254684749041,0.5
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,index_tiebreak_v1,0.05,1000,999,0.51,51,0.04586805555555556,0.04682123432123432,0.05225960087071201,0.5344928656068199,0.6430270708048472,0.6087252357729537,0.0,0.5294117647058824
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,index_tiebreak_v1,0.1,1000,999,0.41000000000000003,41,0.09472222222222221,0.09562659562659566,0.10523201773201767,0.43564840341765504,0.7273319134430265,0.6503162354813574,0.0,0.4375
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,index_tiebreak_v1,0.2,1000,999,0.29,29,0.19568194444444445,0.19648545898545872,0.20876034764923637,0.31188824558816,0.8641498641498663,0.6965231112375931,0.0,0.3157894736842105
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,include_all_exact_ties_v2,0.05,1000,999,0.51,51,0.045518055555555555,0.04647158397158398,0.05144926672704452,0.5355997452765012,0.6424649702427465,0.6088233525377371,0.001106879669681602,0.5333333333333333
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,include_all_exact_ties_v2,0.1,1000,999,0.41000000000000003,41,0.09363888888888888,0.09454434454434461,0.1035040993374326,0.43706133365908767,0.7268431851765202,0.651219990551779,0.001412930241432657,0.4375
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,include_all_exact_ties_v2,0.2,1000,999,0.29,29,0.19176527777777774,0.19257270507270477,0.20588942116719877,0.3132529083395804,0.8643742949298526,0.698824902325074,0.0013646627514203532,0.3157894736842105
google__benzene__gin__seed42,google,benzene,gin,42,saliency,index_tiebreak_v1,0.05,1000,999,0.51,51,0.046016666666666664,0.046969696969696974,0.04695429556540669,0.5344928656068199,0.6503964698409125,0.6200110003773559,0.0,0.5294117647058824
google__benzene__gin__seed42,google,benzene,gin,42,saliency,index_tiebreak_v1,0.1,1000,999,0.42,42,0.09309305555555555,0.09399905649905649,0.0984266012043789,0.4448340596621328,0.7256817423484094,0.6551166317635186,0.0,0.44
google__benzene__gin__seed42,google,benzene,gin,42,saliency,index_tiebreak_v1,0.2,1000,999,0.31,31,0.19522361111111108,0.1960275835275836,0.19744764605875736,0.33171419653090367,0.8382275132275141,0.6843241256252939,0.0,0.3333333333333333
google__benzene__gin__seed42,google,benzene,gin,42,saliency,include_all_exact_ties_v2,0.05,1000,999,0.51,51,0.044375,0.045329670329670335,0.04407165101609546,0.5384386203485916,0.6487157820491142,0.6203490828705813,0.003945754741771851,0.5416666666666666
